ID,SMILES,E(S1),E(T1)
ZINC000004968322,NC(=O)CSc1nnc(-c2ccc(C(N)=S)cc2)o1,2.924700017,2.530300015
ZINC000004971207,O=C1NC(=S)S/C1=C\c1cccn1-c1nnc(-c2ccccc2)s1,3.064500018,2.896900017
ZINC000004972298,O=C1C=C(O/C=C\C(C(F)(F)F)C(F)(F)F)c2ccccc2C1=O,2.286000014,1.849500011
ZINC000004972299,O=C1C=C(O/C=C\C(C(F)(F)F)C(F)(F)F)C(=O)c2ccccc21,2.967300018,2.526400015
ZINC000004972725,O=C1c2ccccc2C(=O)c2c(O)cc3oc(-c4ccccc4)nc3c21,2.946400018,2.517900015
ZINC000004972900,O=c1nc(NC(=S)Nc2ccn([C@H]3O[C@@H](CO)[C@@H](O)[C@H]3O)c(=O)n2)ccn1[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1O,3.065800018,2.679300016
ZINC000000210864,CC(=O)c1nn[nH]c1Nc1nc(C)cc(C)n1,4.114400025,3.670000022
ZINC000004974448,CC(=O)c1ccc(Oc2ccc(/C(C)=N\NC(=N)N)cc2)cc1,3.736700022,3.597300022
ZINC000004975127,C[S@](=O)c1ccc2c(c1)-c1ccccc1C2=O,3.201600019,2.755100016
ZINC000000211317,CC(=O)c1ccc(NC(=O)c2cnc3n(c2=O)CCS3)cc1,3.741900022,3.34060002
ZINC000004982138,CC(=O)N/C(=C\c1ccccc1)C(=O)NC(=S)Nc1ccccc1O,3.086700018,2.784700017
ZINC000004982139,[N-]=[N+]=Nc1ccccc1/C=C1/CCCc2cc3ccccc3nc21,3.587700021,3.097100019
ZINC000004982636,O=C(/C=C/c1ccncc1)c1ccc(C(=O)/C=C/c2ccncc2)cc1,3.32640002,2.898600017
ZINC000004983808,O=C(NC(=S)Nc1ccccc1C(=O)Nc1ccccc1)c1cccs1,3.491500021,3.047100018
ZINC000004984467,O=C1N=NC(=O)c2ccccc21,0.943800006,0.474000003
ZINC000004989641,CC(=O)Oc1c2ccccc2cc2c1C(=O)c1ccccc1C2=O,3.248100019,2.828900017
ZINC000004989820,COc1ccc(C)cc1/N=N/c1ccc(O)c2nc(/C=N/O)ccc12,2.338200014,2.828900017
ZINC000004993978,O=C(NC(=S)Nc1cccnc1)c1ccco1,3.494300021,3.023600018
ZINC000000216193,O=c1ncn2c3c(cnc(Cl)c31)CC2,3.909500023,3.508200021
ZINC000004995043,COc1cc(C(=O)C=[N+]=[N-])cc(OC)c1OC(C)=O,2.697300016,2.363900014
ZINC000004995377,O=C1C=CC(=O)N1c1ccc2c(c1)C(=O)c1ccccc1C2=O,3.178800019,3.138100019
ZINC000004995730,CC(C)=N/N=C(\C(=O)c1ccccc1)c1ccccc1,3.464800021,3.138100019
ZINC000004996165,CC(=O)c1c(C)oc2c1cc(O)c1c2C(=O)c2ccccc2C1=O,2.999100018,2.566400015
ZINC000004996806,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cnccn1,3.39020002,2.995900018
ZINC000004997532,COC(=O)c1ccc(NC(=S)Nc2cc(C)n[nH]2)cc1,3.835800023,3.435500021
ZINC000000221908,CN(C)C(=S)Oc1cccc(C(=O)Nc2ccccc2F)c1,4.175200025,3.685300022
ZINC000005006024,COc1ccc(N2Cc3cccc(C(=O)Nc4cccc(C(C)=O)c4)c3C2=O)cc1,3.709500022,3.33740002
ZINC000000222383,Cc1ccn2cc(C(=S)Nc3ccccc3)c(=O)nc2c1,2.813600017,2.358800014
ZINC000005006107,CC(=O)Oc1cc(C)c2c(c1)sc1ccccc1c2=O,3.644800022,3.218100019
ZINC000005006196,Cc1cc(C)c(NC(=S)NC(=O)/C=C/c2cccs2)c([N+](=O)[O-])c1,3.30430002,3.218100019
ZINC000005007351,CC(=O)c1cccc(NC(=O)c2cc3ccccn3n2)c1,3.741000022,3.39610002
ZINC000005009216,CC(=O)c1ccc(N2CC(=O)C(c3nc4ccccc4s3)=C2N)cc1,3.691200022,3.207100019
ZINC000005012805,O=C1c2cn[nH]c2C(=O)c2ccccc21,3.256600019,2.813900017
ZINC000005013661,N/C(=N\OC(=O)c1ccccc1-c1ccccc1)c1ccc([N+](=O)[O-])cc1,3.36330002,3.519100021
ZINC000005014790,CC(=O)Oc1cccc2c(C(=O)C=[N+]=[N-])cc(-c3ccccc3)nc12,2.854200017,2.520700015
ZINC000005022788,CC(C)(C)c1ccc2sc3c(ccc4c3C(=O)c3ccccc3C4=O)c2c1,3.188400019,2.769900017
ZINC000005031176,O=C1C=CC(=O)N1c1cccc2c1C(=O)c1ccccc1C2=O,3.090700018,2.675300016
ZINC000005031841,N#Cc1ccsc1N1C(=O)C=CC1=O,3.603900022,3.135000019
ZINC000005032628,COC(=O)c1ccc(/C=C2/SC(=O)NC2=S)cc1,2.406500014,2.116600013
ZINC000005041498,COc1cc2c(cc1NC(=O)Nc1ccc(C(C)=O)cc1)oc1ccccc12,3.756200022,3.556100021
ZINC000005041597,CC(=O)c1cccc(NC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c1,3.741200022,3.255500019
ZINC000005041715,NC(=O)c1ccc(NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,3.38850002,3.255500019
ZINC000005045893,[N-]=[N+]=C1c2ccccc2-c2ccccc21,2.219900013,1.911400011
ZINC000005047897,Cc1nn2c3ccccc3n(C)c2c1C(=O)/C=C/c1ccccn1,3.495000021,2.997900018
ZINC000005048524,[N-]=[N+]=NS(=O)(=O)c1ccccc1S(=O)(=O)N=[N+]=[N-],4.310800026,3.949000024
ZINC000005051894,N=C1c2ccccc2-c2ccccc2C1=O,3.114000019,2.616900016
ZINC000005051954,[N-]=[N+]=C1C(=O)NN=C1c1ccccc1,2.655600016,2.227100013
ZINC000005053999,O=C(O/N=C1/Sc2ccccc2C1=O)c1ccco1,2.942300018,2.476700015
ZINC000005060163,CC(=O)c1ccc(NC(=O)Nc2cccc(C(=O)O)c2)cc1,3.735800022,3.253500019
ZINC000005063823,COc1ccc2nc(NC(=O)c3cccc4c3-c3ccccc3C4=O)sc2c1,3.213800019,2.768000017
ZINC000005064785,CC(=O)Nc1ccc(OC(=S)N(C)C)cc1,4.197700025,3.737800022
ZINC000005064803,CN(C)C(=S)Oc1ccc(OC(=S)N(C)C)cc1,4.230700025,3.749600022
ZINC000005071637,S=C(N=c1[nH]c2ccccc2[nH]1)N=c1[nH]c2ccccc2[nH]1,3.061600018,2.618500016
ZINC000005073750,O=C(/C=C/c1ccccc1OC(=O)c1cccnc1)c1ccccc1,3.42150002,2.933300018
ZINC000005081163,[N-]=[N+]=C1C(Cl)=C(Cl)C(Cl)=C1Cl,2.687500016,2.396000014
ZINC000005085567,O=C1c2cccc3c2C2(O)c4c1cccc4C(=O)c1cccc(c12)C3=O,3.480900021,3.033400018
ZINC000005086073,Cc1cc(C(=O)C=[N+]=[N-])c(CN2C(=O)c3ccccc3C2=O)c(=O)n1C,2.814500017,2.459400015
ZINC000005105338,CO[C@H]1NC(=O)NC(=O)C1=[N+]=[N-],2.887600017,2.573400015
ZINC000005106195,COC(=O)C1=CN(c2ccc(C(=O)OC)cc2)C(=O)C1=[N+]=[N-],2.612400016,2.114500013
ZINC000005124931,O=C1c2cccc(Sc3ccccc3)c2C(=O)c2c(Sc3ccccc3)cccc21,2.794300017,2.460800015
ZINC000005124934,Cc1ccc(Sc2cccc3c2C(=O)c2c(Sc4ccc(C)cc4)cccc2C3(Br)c2ccccc2)cc1,3.193400019,2.845900017
ZINC000005125909,O=C1c2nccn2C(=O)c2ccccc21,3.26070002,2.796700017
ZINC000005126685,Cn1c(=O)c2c(=O)c3nc[nH]c3[nH]c2n(C)c1=O,4.034300024,3.576200021
ZINC000000227626,O=c1cc(-c2cccs2)sc(=S)[nH]1,3.29320002,2.853700017
ZINC000005131893,CC(=O)c1cccc(NC(=O)c2ccc3c(c2)NC(=O)c2ccccc2S3)c1,3.682800022,3.196800019
ZINC000005154519,CC(=O)Nc1ccc(Nc2nc(=O)c(C)n[nH]2)cc1,3.980100024,3.498800021
ZINC000005159175,O=C1N=C(Nc2nc3cc(Cl)ccc3[nH]2)NC1=O,3.074900018,2.631300016
ZINC000005161968,NC(=S)Nc1cccnc1,4.080100024,3.595200022
ZINC000005175933,O=C(Nc1ccccc1)N1CCC(=S)Nc2ccccc21,3.120300019,2.729100016
ZINC000000230314,O=Cc1c[nH]c2c1ccc1c3[nH]cc(C=O)c3ccc21,3.696300022,3.38040002
ZINC000005181934,O=c1cn[nH]c(=S)n1/N=C/c1ccccc1F,3.252100019,2.944600018
ZINC000005184879,O=S(=O)(N=C1CCCCC1)N=C1CCCCC1,4.319800026,3.848400023
ZINC000005188495,CCCCc1ccc(C(=O)c2ccccc2)c2c1C(=O)c1ccccc1C2=O,3.122800019,2.704600016
ZINC000005198983,O=C1c2ccc(Br)cc2C(=O)N1c1ccc2c(c1)oc1ccccc12,3.725200022,3.28990002
ZINC000005203044,Cc1cc(C)nc(NC(=S)N/N=C\c2ccccn2)n1,3.216700019,2.873600017
ZINC000005205313,CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)c2ccccc2-3)cc1,3.241500019,2.796500017
ZINC000005218786,Cc1cccnc1/C=C/C(=O)c1cccnc1,3.33840002,2.849700017
ZINC000005218788,Cc1cccnc1/C=C/C(=O)c1ccncc1,3.29620002,2.822700017
ZINC000000233218,Cc1cc(N2C(=O)c3ccccc3C2=O)no1,3.983700024,3.559900021
ZINC000005224550,O=c1c2ccccc2oc2cccnc21,3.567700021,3.117500019
ZINC000005229429,CC(=O)c1ccc(N=c2c3ccccc3oc3ccccc32)cc1,3.533500021,3.155600019
ZINC000005231370,CC1(C)CC(=O)C2=C(C1)Oc1ncn(NC(N)=O)c(=N)c1[C@H]2c1cccs1,3.770200023,3.29680002
ZINC000005234072,Cc1ccc(OS(=O)(=O)c2cccc3c2C(=O)c2ccccc2C3=O)cc1,3.129700019,2.701000016
ZINC000005234122,O=C1C=C/C(=N\S(=O)(=O)c2cccc3ccccc32)c2ccccc21,2.873100017,2.444600015
ZINC000005239318,Cc1nnsc1C(=O)/N=c1/[nH]c2ccccc2s1,3.556900021,3.199800019
ZINC000005240437,CC(=O)c1ccc(C(=O)Nc2nnc(-c3ccccc3S(C)(=O)=O)o2)cc1,3.568000021,3.089100018
ZINC000005241907,O=c1oc(-c2ccccc2)cc2c1ccc1c2C(=O)c2ccccc2C1=O,3.104100019,2.649100016
ZINC000005243994,O=C1c2ccccc2-c2oc(C(F)(F)F)cc(=O)c21,3.032100018,2.589000015
ZINC000005248042,CN(C)/C=N/C(=O)c1ncc(C(F)(F)F)cc1Sc1ccc(Cl)cc1,3.562600021,3.155200019
ZINC000005260084,CS(=O)(=O)Nc1ccccc1N1C(=O)c2ccccc2C1=O,4.079700024,3.669300022
ZINC000005261100,CC1=NN2C(=N[C@H](c3ccccc3F)N(c3ccccc3)C2=S)S1,3.35140002,3.080400018
ZINC000005265813,CC(=O)c1cccc(NC(=O)Nc2cn(C)c3ccccc23)c1,3.746700022,3.563600021
ZINC000005267904,CC(=O)c1cccc(S(=O)(=O)Nc2c(-c3cccs3)nc3cc(C)ccn32)c1,3.674500022,3.29570002
ZINC000005268114,CC(=O)c1cccc(NC(=O)c2n[nH]c3ccccc32)c1,3.694400022,3.208700019
ZINC000005274920,O=C(c1ccccc1)N1CC(=O)c2ccccc2S1(=O)=O,3.556500021,3.089600018
ZINC000005274926,O=C(c1ccco1)N1CC(=O)c2ccccc2S1(=O)=O,3.519300021,3.061800018
ZINC000000236119,CC(=O)Oc1ccccc1N1C(=O)c2ccccc2C1=O,3.998800024,3.603500022
ZINC000005294980,CCOc1ccc(-n2c(O)c(/C(C)=N/NC(N)=S)cnc2=S)cc1,2.712100016,2.340700014
ZINC000000236231,O=C(c1ccccc1)C1=C(c2ccccc2)C(=O)c2ccccc2C1=O,2.818400017,2.416800014
ZINC000005299505,CS(=O)(=O)c1ccccc1C(=O)Nc1ncnc2sccc21,3.945500024,3.538100021
ZINC000005299515,CS(=O)(=O)c1ccc(C(=O)Nc2ncnc3sccc32)cc1,3.945500024,3.538100021
ZINC000005307727,CCC/C=C(\C(=S)Nc1ccccc1)n1c2ccccc2c2ccccc21,2.897800017,2.471000015
ZINC000005314742,COC(=O)C(=O)c1c(O)c2c(nc1C1CC1)[nH]n(-c1ccccc1)c2=O,3.32620002,2.829700017
ZINC000000045845,CC(=O)NS(=O)(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,4.042300024,3.631600022
ZINC000005315084,CC1=CC(C)(C)NC(=S)N1c1cccc(S(=O)(=O)O)c1,3.994500024,3.522100021
ZINC000005316018,O=C(Nc1ccc(Cl)cc1C(F)(F)F)C(=O)c1c(O)nc2ccccc2c1O,3.434900021,2.938000018
ZINC000005318124,O=C(CSc1nc2sc3c(c2n1C(=O)c1ccc(Br)cc1)CCCC3)c1ccccc1,3.572200021,3.092100018
ZINC000005318205,CN(C)c1ccc2[nH]c3c(C(=O)O)cc(=O)c(=O)c=3oc2c1,1.932900012,1.454500009
ZINC000000237444,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(c1nccs1)C2=O,3.869200023,3.458200021
ZINC000005321942,COc1ccc2c(c1)oc(C)c(-c1cnn(-c3ccccc3)c1)c2=S,2.335400014,2.044600012
ZINC000005330532,Cc1nn(-c2ccccn2)c2c1C(=O)C(=[N+]=[N-])C(C)(C)C2,2.651900016,2.324800014
ZINC000005337816,CC(=O)c1s/c(=N\c2c(C)cccc2C)n(C(=S)Nc2ccccc2)c1C,3.071600018,2.692200016
ZINC000005338308,O=C(/N=c1\ss/c(=N\c2ccccc2)n1-c1ccccc1)c1ccccc1,3.31830002,2.828100017
ZINC000005345101,NC(=S)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,3.877100023,3.37900002
ZINC000005345140,CC(C)(C)c1cc(-c2cc(C(C)(C)C)nc(NS(=O)(=O)c3ccc(N)cc3)n2)nc(NS(=O)(=O)c2ccc(N)cc2)n1,3.894500023,3.611800022
ZINC000005345346,CC(=O)C1=C(C)Oc2ncn3nc(-c4cccs4)nc3c2[C@H]1c1ccco1,3.708600022,3.244800019
ZINC000005345656,CC(=O)C1=C(C)Oc2ncn3nc(-c4cccnc4)nc3c2[C@H]1c1ccco1,3.701500022,3.238200019
ZINC000005346795,CC(=O)C1=C(C)Oc2ncn3nc(-c4ccncc4)nc3c2[C@H]1c1ccco1,3.699500022,3.236400019
ZINC000005347996,CC(=O)C1=C(C)Oc2ncn3nc(C)nc3c2[C@H]1c1ccco1,3.721200022,3.256600019
ZINC000005348726,CC(=O)C1=C(C)Oc2ncn3nc(-c4ccccn4)nc3c2[C@H]1c1ccco1,3.715000022,3.250600019
ZINC000005349009,CC(=O)C1=C(C)Oc2ncn3nc(-c4ccco4)nc3c2[C@H]1c1ccco1,3.714000022,3.249800019
ZINC000005350859,O=c1[nH]c(=S)[nH]c(O)c1C1=NCCC1,3.685400022,3.229800019
ZINC000005361301,Cc1nn(-c2ccccc2)c2c1C(=O)/C(=N/O)C(C)(C)C2,3.220300019,2.749500016
ZINC000000027763,O=C1c2ccccc2-c2nc3nonc3nc21,2.653000016,2.197300013
ZINC000005372104,C/C=N/O/N=C(\C)N=c1c(=O)c2ccccc2c1=O,2.432100015,1.987700012
ZINC000005377963,CC(=O)C(=[N+]=[N-])C(=O)Nc1nn2nnnc2c2ccccc21,3.134000019,2.853800017
ZINC000005378050,Cc1n[nH]cnc1=S,2.364900014,1.997100012
ZINC000005378187,CC(=O)NC(=S)NC(=O)c1ncn[nH]1,2.814800017,2.550600015
ZINC000005378670,CC(=O)Nc1ccccc1N1C(=O)c2ccccc2C1=O,3.628000022,3.29460002
ZINC000005379207,NS(=O)(=O)c1ccc(Oc2cc(O)c3c(c2O)C(=O)c2ccccc2C3=O)cc1,2.995800018,2.561000015
ZINC000005380238,C=C=C(OC=C)C(C)C,4.729200028,4.440200027
ZINC000005382426,O=C1N=CN=N1,1.913500011,1.532600009
ZINC000000240417,Cc1ccc(OC(=O)c2ccc3c(c2)-c2ccccc2C3=O)cc1C,3.158600019,2.713700016
ZINC000005382959,CC(=O)C(=O)/C=C/c1c(O)c2cccnc2[nH]c1=O,2.480200015,2.038400012
ZINC000005388923,CCCn1c(C)nc2c(c(=O)c3ccccc3n2C)c1=O,3.717300022,3.29990002
ZINC000005389834,O=c1c2ccccc2sc2c3ccccc3cc(N(CCO)CCO)c12,2.980700018,2.600200016
ZINC000005390097,Cn1c2ccccc2c(=S)c2ccccc21,2.253000013,1.836200011
ZINC000005391035,O=C1c2ccccc2C(=O)N1c1ccc2ncccc2c1,3.899200023,3.42100002
ZINC000005401702,Cc1nnc(NC(=S)/N=C/c2ccc(Br)cc2)nc1O,2.789700017,2.452500015
ZINC000005401743,CCOC(=O)n1c2c(nc1NC(=S)N/N=C/c1ccc(F)cc1)CCCC2,3.31690002,2.860700017
ZINC000005415387,CCN(CC)c1ncc(C(=S)N=P(N(C)C)(N(C)C)N(C)C)s1,3.089300018,2.696400016
ZINC000005417085,CCC(=O)Oc1cccc2c1C(=O)c1cccc(OC(=O)CC)c1C2=O,3.119700019,2.712800016
ZINC000005421994,S=C1Nc2ccccc2Nc2ccccc21,2.928400018,2.465000015
ZINC000005425945,CC(=O)c1cnn(-c2cc(Nc3cccc(C(C)=O)c3)ncn2)c1C,3.678400022,3.189600019
ZINC000005428421,S=C1/C(=N\c2ccccc2)N=C(Nc2ccccc2)N1c1ccccc1,2.304200014,1.897900011
ZINC000005431641,CC(=O)Nc1ccc(C(N)=S)cc1,3.103100019,2.696100016
ZINC000005447326,CC(C)(C)[P@@](=NC(=S)Nc1nccs1)(c1ccccc1)N1CCOCC1,3.770200023,3.550200021
ZINC000005447704,C=CC(C)(C)c1c2c(c(O)c3c1oc1c(O)c(O)ccc1c3=O)C=CC(C)(C)O2,3.724600022,3.28750002
ZINC000005448775,O=C(Nc1cccc(Cl)c1)c1cccc(/N=C2\C(=O)Nc3ccccc32)c1,2.925600018,2.445400015
ZINC000005451376,CC(=O)c1cccc(NC(=O)c2cccnc2-c2nc3ccccc3s2)c1,3.702100022,3.28090002
ZINC000005451523,CC(=O)c1ccc(S(=O)(=O)Nc2cccc(-n3cnnn3)c2)cc1,3.591800021,3.109800019
ZINC000005453843,CCN(CC)SC(=S)N1C(=O)c2ccccc2S1(=O)=O,2.498100015,2.146900013
ZINC000005457418,CCOC(=O)C(=[N+]=[N-])C(=O)NS(=O)(=O)Nc1ccc(F)cc1,3.251900019,2.973100018
ZINC000005460657,COc1ccccc1Nc1nnc(S)n1C(=O)c1ccc(C(C)(C)C)cc1,3.691000022,3.246200019
ZINC000005462407,CCOC(=S)Sc1nc2ccccc2c(=O)n1-c1cccc(C(F)(F)F)c1,3.482900021,3.192300019
ZINC000005463436,Cc1c2c(cc3c1C(=O)c1ccccc1C3=O)c1ccccc1n2C,3.184200019,2.763000017
ZINC000005473870,CCOC(=O)c1nocc1-c1ccc2c(c1)C(=O)c1ccccc1C2=O,3.182000019,2.758900017
ZINC000005478084,O=C1SC(=O)C(Cl)=C1Cl,3.29600002,2.864100017
ZINC000005478755,O=C1Nc2ccc3[nH]ncc3c2C1=O,2.635600016,2.190300013
ZINC000005479008,CCOC(=O)c1c[nH]c2ccc3c(nc(C)n3C)c2c1=O,3.634800022,3.31730002
ZINC000000241768,O=C(Oc1ccccc1)n1c2ccccc2oc1=S,3.33830002,3.035400018
ZINC000005480685,C=COc1ccc(N2C(=O)C=CC2=O)cc1,3.38070002,2.881600017
ZINC000000241989,CC(=O)Oc1ccc2c(c1)C(=O)c1cc(OC(C)=O)ccc1-2,3.255300019,2.805600017
ZINC000005482694,CC1CCN(C(=S)NC(=O)C(=O)c2ccc(F)cc2)CC1,3.024400018,2.628600016
ZINC000005484014,O=C(C1=C(O)C(=O)N(c2nc3ccccc3s2)[C@@H]1c1ccccc1)c1ccccc1,3.505700021,3.015400018
ZINC000005484134,CSc1nc2oc3ccccc3c(=O)c2c(=O)n1C,3.705600022,3.28570002
ZINC000000242031,CC(=O)c1cccc(-n2c(=O)c3ccccc3c3ccccc3c2=O)c1,3.720200022,3.234600019
ZINC000005488053,Cc1cc(O)c(C(=O)/C=C\c2ccnc3ccccc23)c(=O)o1,3.31560002,2.836100017
ZINC000005496438,CC(C)(C)[P@@](=Nc1ccccc1)(c1ccncc1)N1CCCC1,4.206100025,3.751100022
ZINC000005497986,O=C1c2ccccc2C(O)=C(Cl)/C1=N/S(=O)(=O)c1cccs1,2.531500015,2.038200012
ZINC000005498639,C=CCNC(=S)Nc1cccc(OC(=O)Nc2ccc(Cl)c(Cl)c2)c1,4.152100025,3.686000022
ZINC000005498725,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccccc2)cc1,3.30370002,3.050900018
ZINC000005498726,CC(=O)Nc1ccc(NC(=S)Nc2ccc(NC(C)=O)cc2)cc1,3.928100024,3.512300021
ZINC000005500932,CCC(=O)NC(=S)Nc1nc(C)c(C(=O)/C=C/c2ccco2)s1,3.023800018,2.553100015
ZINC000005502746,CC(=S)NC(=O)Nc1cccc2ccccc21,3.107300019,2.797400017
ZINC000005503044,C/C(=N/NC(=S)N1CCCCCC1)c1nccs1,3.079800018,2.654100016
ZINC000005514172,O=C1c2ccc3nsnc3c2C(=O)c2c(Cl)ccc(Cl)c21,2.629600016,2.226300013
ZINC000005515461,O=C(/C=C/c1ccccc1Oc1ncc(C(F)(F)F)cc1Cl)c1ccccc1,3.41130002,2.949400018
ZINC000005516115,O=C1NC(=O)c2cc(NS(=O)(=O)c3cccs3)ccc21,4.045200024,3.574300021
ZINC000005519765,NC(=S)c1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1O,2.210100013,1.916900011
ZINC000005519774,CC(=O)c1ccc(-n2cc(-c3ncc(C(F)(F)F)cc3Cl)nn2)cc1,3.655800022,3.528800021
ZINC000005520679,[N-]=[N+]=NCn1nnc2ccccc21,3.983500024,3.611700022
ZINC000005521414,[N-]=[N+]=NCCOCn1ccc(=O)[nH]c1=O,3.741700022,3.35220002
ZINC000005524339,CN(C)P(=NC(=S)Nc1cccnc1)(c1ccncc1)N(C)C,3.30670002,3.089100018
ZINC000005526524,CON1C(=O)NC(=O)C1=O,3.674500022,3.196000019
ZINC000005527621,CS(C)(=O)=Nc1cccc2c1C(=O)c1cccc(N=S(C)(C)=O)c1C2=O,2.878500017,2.533000015
ZINC000005532522,COC(=O)c1cc(-c2c(C(F)(F)F)oc3c(C)c(OC)ccc3c2=S)c(C)o1,2.157600013,1.843800011
ZINC000005534724,CC(=O)c1ccc(NS(=O)(=O)Oc2c(C)cc(C)cc2C)cc1,3.723700022,3.238500019
ZINC000005537476,Cc1nn(C(=O)c2ccccc2)nc1C,4.307200026,3.827400023
ZINC000005537558,Cc1cc(SC(=O)c2ccccc2)nc(SC(=O)c2ccccc2)n1,3.646900022,3.166000019
ZINC000005537567,Cc1cc(SC(=O)c2cnccn2)nc(SC(=O)c2cnccn2)n1,3.28630002,2.786800017
ZINC000005540938,Cc1ccc(C2=CC(=O)/C(=N\N=C\C(=O)c3ccccc3)O2)cc1,2.963000018,2.533400015
ZINC000005545474,Cc1ccc(S(=O)(=O)N2C(=O)/C(=C\c3ccccc3)SC2=S)cc1,2.766300017,2.380500014
ZINC000005549481,CCn1c2ccccc2c2cc(NC(N)=S)ccc21,4.140000025,3.720100022
ZINC000005549482,CCn1c2ccccc2c2cc(N/C(S)=N/C(=O)c3ccccc3)ccc21,4.100100025,3.626300022
ZINC000005560060,CC(=O)c1cccc(NC(=S)Nc2cccc(S(=O)(=O)N(C)C)c2)c1,3.773300023,3.31100002
ZINC000005560123,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=S)Nc1cccc2ccccc21,3.679200022,3.194100019
ZINC000000245613,CC(=O)c1ccc(C(=O)Nc2cccc3c2C(=O)NC3=O)cc1,3.597000022,3.117700019
ZINC000005566193,CC(=S)Nc1ccc2ccccc2c1,3.244900019,2.878900017
ZINC000005566293,C/C=C(/C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(OC)cccc1C3=O,2.876100017,2.456100015
ZINC000005566341,C/C=C/CSc1cc(NC(=S)c2ccsc2C)ccc1Cl,2.963600018,2.664600016
ZINC000005566553,O=C1CN(C=C2C(=O)NC(=O)NC2=O)C(=S)N1,3.33980002,2.918800017
ZINC000005569575,CN(C)S(=O)(=O)c1cccc(NC(=S)NC(=O)c2ccco2)c1,3.093400019,2.840800017
ZINC000005569626,NC1=NC(=S)N=C(N)C1=Cc1ccc(Cl)cc1,1.781400011,1.443400009
ZINC000000247922,O=C1/C(=C/c2ccc3nccnc3c2)CC[C@H]1C1CCCC1,3.211400019,2.727100016
ZINC000005571995,S=C(Nc1cccc2ccccc21)N1CCS/C1=N\c1ccccc1,3.508000021,3.084000018
ZINC000005577881,Cc1cc(C(=S)N=P(N(C)C)(N(C)C)N(C)C)c(C)n1-c1ccccc1,3.094100019,2.846000017
ZINC000005581974,O=C(NC(=S)Nc1ccccn1)c1ccccc1,3.590200021,3.108500019
ZINC000005582639,O=c1[nH]c2ccc3[nH]c(=O)/c(=N\O)c(=O)c3c2c(=O)/c1=N/O,2.722000016,2.245000013
ZINC000005582647,O=c1[nH]c2ccc3[nH]c(=O)c(=O)c(=O)c3c2c(=O)c1=O,2.060200012,1.61430001
ZINC000005587325,Cc1c(C=S)c2ccccc2n1C,2.290000014,1.961900012
ZINC000005589593,O=C1NC(=NNC(=S)Nc2ccccc2)NC(=O)C1Cc1ccccc1,3.918600023,3.462300021
ZINC000005594062,O=c1nc2[nH]c3ccccc3[nH]c-2nc1=O,2.384400014,2.049800012
ZINC000005594307,NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2cccc3ccccc32)cc1,3.491800021,3.013600018
ZINC000005594469,S=C(Nc1ccccn1)c1ccccn1,2.821500017,2.505800015
ZINC000005598777,Cc1noc(NS(=O)(=O)c2ccc(NC(N)=S)cc2)c1C,3.907400023,3.564900021
ZINC000005600788,S=C1Cc2[nH]c(=S)sc(=S)c2C(=S)N1,2.014400012,1.64830001
ZINC000005601683,CC(=O)/C(=C/N1C(=O)CC(=O)N=C1S)C(=O)Nc1ccccc1,3.560100021,3.117400019
ZINC000005602261,O=C(c1nn[nH]n1)c1ccccc1,3.496100021,3.008800018
ZINC000005604447,S=c1ccn(-c2nc(-c3ccccc3)sc2-c2ccccc2)c(=S)[nH]1,2.961100018,2.472300015
ZINC000005604577,O=C(/N=c1\oc(-c2ccccc2)cs1)c1ccc(F)cc1,3.719700022,3.33780002
ZINC000005604719,O=C1C=C(Sc2nc3ccccc3s2)C(=O)c2ccccc21,2.888200017,2.460000015
ZINC000005605032,O=C(Sc1nncc2ccccc21)c1ccc(F)cc1,3.566600021,3.112800019
ZINC000005605211,O=C(Nc1ncccn1)c1ccc(C(=O)Nc2ncccn2)cc1,4.174400025,3.679700022
ZINC000005610811,O=C1Nc2ccc(S(=O)(=O)N=C3C=CC(=O)C=C3)c3cccc1c23,2.588800015,2.143900013
ZINC000005610812,O=C1Sc2ccc(S(=O)(=O)N=C3C=CC(=O)C=C3)c3cccc1c23,2.565600015,2.119000013
ZINC000000251616,C(=N/N=C1c2ccccc2-c2ccccc21)\c1cccnc1,3.30590002,2.900800017
ZINC000005612767,O=C1C=CCC(=O)NC(=S)N1,3.29150002,2.859000017
ZINC000005613241,Cn1c(SC(=O)c2ccc(Cl)cc2)nc2c1c(=O)n(C)c(=O)n2C,3.709000022,3.248200019
ZINC000005613371,CC(=O)Nc1nn(C(=O)Nc2ccc(Cl)c(Cl)c2)c(=S)s1,2.939600018,2.650000016
