ID,SMILES,E(S1),E(T1)
NECGAG,Fc1ccc[n+](C[C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)c1,3.26060002,3.165400019
NECGIO,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)[C-](C[n+]1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.641300022,3.501100021
NECSEW,Cc1ccc(cc1)C=CC(=O)C1C(CC2=C(C1c1ccc(C)cc1)C(N1N2C(=O)c2ccccc2C1=O)c1ccc(C)cc1)c1ccc(C)cc1,3.562800021,3.112500019
NEDQES,NC1=C(C=[NH+]N1)C(=O)[O-],3.610200022,3.199500019
NEDQIZ,CC12C(C#CCN3C(=O)c4ccccc4C3=O)c3ccccc3N1C(=O)c1ccccc21,4.123800025,3.750000022
NEDXAY,FC1(F)C(F)(F)S(=O)(=O)[C-](C[n+]2ccccc2)S(=O)(=O)C1(F)F,3.459900021,3.39590002
NEFHEO,COC(=O)C1=C(Br)C(=O)C(=C(Br)C1=O)C(=O)OC,2.855700017,2.463800015
NEFJEQ,COC(=O)C1=C(O)C(=O)C(=C(O)C1=O)C(=O)OC,2.741000016,2.318400014
NEFLIW,CCC1=C(O)C(=O)C(=C(O)C1=O)CC,2.860800017,2.371400014
NEFPAR,CCCC1=NN2C(=[N+]1N)SC=C2P(O)(=O)[O-],3.808200023,3.550700021
NEFPEV,COc1ccccc1C1=N[N+]2=C(SC=C2P(=O)([O-])OC)N1N,4.068200024,3.958900024
NEFQEW,Oc1cc2SC(Sc2cc1O)=C1SC2=C(SCCS2)S1,3.033400018,2.740400016
NEFXON,COC(=O)C(=C)C(N1C(=O)C(=O)c2ccc(Br)cc12)c1ccccc1,2.738600016,2.328600014
NEGCAD,COc1ccccc1N=C1OC(=O)c2ccccc12,3.696100022,3.210700019
NEGKER,CC(C)(C)OC(=O)N1C(=O)C(c2ccccc2)(C2=CC(=O)c3ccccc3C2=O)c2cc(Br)ccc12,2.939700018,2.540200015
NEHBAD,CC1(C)OC2OC(C[NH2+]CC(=O)NCC(=O)[O-])C3OC(C)(C)OC3C2O1,3.867900023,3.863400023
NEHHAL,ClC(Cl)(Cl)C(=O)NC1CCCC2=CCC3=C(C12)C(=O)c1ccccc1C3=O,3.034700018,2.648300016
NEHSOK,COc1ccc(cc1)C(=O)C1=NOc2cc(C#N)c(cc12)C#N,3.614100022,3.133000019
NEHXOO,CC[P+](CC)(c1ccccc1)P(=S)([S-])c1ccccc1,3.778800023,3.701400022
NEJGEQ,CC(C)C1=CC=C(C)C2=C(C=CC3=CC=CS3)C=C(C)C2=C1,2.080500012,1.71950001
NEJHAN,CC(C)C1=CC=C(C)C2=C3C=C(C4=COC=C4)C(C#N)(C#N)C(C#N)(C#N)C3=C(C)C2=C1,2.214500013,1.836300011
NEJHER,CC(C)C1=CC=C(C)C2=C3C=C(C4=CSC=C4)C(C#N)(C#N)C(C#N)(C#N)C3=C(C)C2=C1,2.189500013,1.800100011
NEJHIV,CC(C)C1=CC=C(C)C2=C(C=CC3=COC=C3)C=C(C)C2=C1,2.096500013,1.71660001
NEJHOB,CC(C)C1=CC=C(C)C2=C(C=CC3=CSC=C3)C=C(C)C2=C1,2.041500012,1.62800001
NEJLOF,CCCCC1OC(Nc2ccccc2)c2ccccc2C1=O,3.455700021,3.043100018
NEJNOG,[Se]=P([Se]P(=[Se])(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,3.755600022,3.41140002
NEJTIF01,C1COC(O1)C1SC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,3.035900018,2.654700016
NEJYOR,[Se]1C=C([Se]C1=Cc1ccccc1)c1ccccc1,2.971200018,2.693900016
NEJYOT,O=C(CC1N(Cc2ccccc2)c2ccccc2OC1=O)c1ccccc1,3.822700023,3.41100002
NEKCIP,OC(=O)C1[NH2+]C(C(C1C(O)=O)C(O)=O)C(=O)[O-],5.02640003,4.644700028
NEMCEO,COc1cc2Oc3cc(O)c4OC(C)(C)C=Cc4c3C(=O)c2c(O)c1CC=C(C)C,3.33550002,2.936100018
NEMCEQ,CC1(C)CCC2C3C1CCCC3(C)CC1=C2C(=O)C=CC1=O,2.666800016,2.275300014
NEMROM,CC1(C)C2CCC1(CBr)C(=S)C12Cc2ccccc2C1,2.422500014,2.067100012
NEMWUX,CSC(=S)NN=C(C)C(C)=O,3.27290002,2.829200017
NENCUG,CC(C)(C)Sc1c(SC(C)(C)C)c(SC(C)(C)C)c(C#N)c(C#N)c1SC(C)(C)C,3.047800018,2.983200018
NENNAW,COc1cc(OC)c(c(O)c1I)C(=O)C=Cc1ccccc1,3.161000019,2.768500017
NEOLIG,COc1cc(cc(OC)c1OC)C1OC2=CC(=O)C(=CC2(OC)C1C)CC=C,3.227900019,2.785900017
NEPHAT,S=C(NN=C(c1ccccn1)c1ccccn1)N1CCN(CC1)c1ccccn1,3.169900019,2.811200017
NEPHEX,OCCN1CCN(CC1)C(=S)NN=C(c1ccccn1)c1ccccn1,3.143600019,2.762400017
NEPNTH,COc1c(C)cc(O)c2C(=O)C(=C(O)C(=O)c12)OC,2.814200017,2.415100014
NEPZAM,Cc1ccc(CNc2ccc(C)cc2Oc2ccccc2C=O)cc1,3.492600021,3.039500018
NEQDOE,CN1CC(=Cc2ccc(F)cc2)C(=O)C2(C1)C(C1CCCCN1C12C(=O)c2cccc3cccc1c23)c1ccc(F)cc1,3.214700019,2.881300017
NEQGUO,Cc1cc(C)c(C)c(c1C)C(=O)C=C(O)c1ccccn1,2.589700015,2.130300013
NEQHAV,CC(C)c1cc(C(C)C)c(C(=O)C=C(O)c2ccccn2)c(c1)C(C)C,2.685200016,2.283300014
NEQHEZ,OC(=CC(=O)c1ccc2ccccc2n1)c1ccccc1,2.668400016,2.220300013
NEQHOI,FC(F)(F)c1ccccc1NC(=S)NC(=O)c1ccccc1Cl,3.496500021,3.097000019
NEQJEA,COc1cccc(NC(=S)NC(=O)c2ccccc2Cl)c1,3.445100021,3.043300018
NEQQUX,CCCN1CC(=Cc2ccccc2Cl)C(=O)C(C1)=Cc1ccccc1Cl,3.29850002,2.882200017
NEQVAI01,Clc1ccccc1C(=O)NC(=S)Nc1ncccn1,2.848200017,2.575200015
NEQVOV,OC(=O)CN1C=[N+](CC(=O)[O-])c2ccccc12,3.31250002,3.207100019
NEQZEQ,O=C1c2cccc(N3CCCCC3)c2C(=O)c2cccc(N3CCCCC3)c12,2.856100017,2.372800014
NERLEE,COc1ccc(CN(CC2=C(Br)C(=O)C3=C(C2=O)c2ccccc2N3C(=O)OC(C)(C)C)c2ccccc2)cc1,2.400400014,2.248800013
NERQUX,CC1(C)CCC(=O)C23COC(O)(C(O)C12)C12C(O)C(CCC31)C(=C)C2=O,3.483200021,3.118200019
NESMEG,CCOC(=O)C(=[N+]=[N-])C(=O)Nc1cc(OC)c(OC)c(OC)c1,3.26290002,3.026900018
NETRIQ,CN1C(=C(C)[N+](=C1P([S-])c1c(cccc1c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)C)C,2.838000017,2.669300016
NETZES,COC(=O)C(C(=S)Nc1ccccc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.787700023,3.478700021
NETZIW,S=C(Nc1ccccc1)C(C#N)=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.690400022,3.35070002
NEVGEB,CC(N(C(=O)c1ccccc1)C(=S)c1ccccc1)c1ccccc1,2.784300017,2.464300015
NEVGIF,COC(=O)C(C(C)C)N(C(=O)c1ccccc1)C(=S)c1ccccc1,2.617900016,2.250100013
NEVGOL,CC(NC(=O)c1ccccc1)(C(=S)c1ccccc1)c1ccccc1,2.484300015,2.107300013
NEVGUR,Cc1ccc(cc1)C(=S)C(C)(NC(=O)c1ccccc1)c1ccccc1,2.484600015,2.108200013
NEVHAY,CC(NC(=O)c1ccccc1)(C(=S)c1ccc(Cl)cc1)c1ccccc1,2.475400015,2.097200013
NEVPUZ,CC1=CCCC(=CCC2=CC(=O)C(=CC2=O)CC(=CCC1)C)C,2.690800016,2.302700014
NEVQAG,CC(C)=CC1CC(=CCCC(=CCC2=CC(=O)C=C1C2=O)C)C,2.737300016,2.359000014
NEVQEK,CC(=C)C1CCC(=CCCC2(C=O)C(CC3=CC2CC(=CCC2=CC(=O)C(=CC2=O)CC(=CCC3)C)C)CC2=CC(=O)C=C1C2=O)C,2.641300016,2.251300013
NEVSUD,CN1C=CNC1=[Se](Br)Br,2.985500018,2.635600016
NEWJIL,O=C(NC(=S)NCc1cccc(CNC(=S)NC(=O)c2ccccc2)c1)c1ccccc1,3.689100022,3.230700019
NEWKEH,CC1(C)CCCC(C)(C)N1c1ccccc1B(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,3.590500021,3.27680002
NEXNUB,COc1ccc(cc1)C1=C(SC(S1)=C1SC=CS1)c1ccc(OC)cc1,3.017800018,2.660400016
NEYGAB,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,3.855100023,3.708300022
NEYGIJ,Cc1cc(C)c(OC(=O)C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(C)c1,4.086000024,3.814400023
NEYROB,Brc1ccc(cc1)C1C(C2CC3=C(CN2C21C(=O)c1cccc4cccc2c14)Nc1ccccc31)N(=O)=O,3.127700019,2.733700016
NEYYUL,COC(=O)C1=C(C(=O)OC)C21C=Cc1ccccc21,3.627800022,3.38630002
NEZFUT,CC(C)=CCC12C3C=C(C)CC1(Oc1ccc(O)cc31)C(=O)C=CC2=O,3.237500019,2.857500017
NEZKIM,COC(=O)C1=C(C(=O)OC)C21c1ccccc1c1ccccc21,3.639100022,3.39970002
NEZLOT,CCCCCCSC1=C(SCCCCCC)SC(S1)=C1SC(=C(CO)S1)CO,2.906400017,2.694300016
NEZQOY,O=Cc1ccccc1P(c1ccccc1C=O)c1ccccc1C=O,3.31870002,2.933300018
NEZWOF,CC(C)(C)OOC(C)(C)NC(=O)C(C)(C)N1C(=O)c2ccccc2C1=O,4.101500025,3.741300022
NHANTQ,Oc1ccc(c2C(=O)c3c(O)ccc(c3C(=O)c12)N(=O)=O)N(=O)=O,2.901500017,2.493300015
NIBVEB,CSC1=C(SCc2cccnc2)SC(S1)=C1SC2=C(SCCS2)S1,2.868700017,2.644400016
NIBVIF,C[Se]C1=C(SC(S1)=C1SC2=C(CCC2)S1)[Se]Cc1cccnc1,2.945500018,2.711300016
NIBVOL,CSC1=C(SCc2ccncc2)SC(S1)=C1SC(=C(C)S1)C,2.864000017,2.620700016
NIBVUR,CSC1=C(SCc2ccncc2)SC(S1)=C1Sc2ccccc2S1,3.143200019,2.851000017
NIBWAY,CSC1=C(SCc2ccncc2)SC(S1)=C1SC2=C(OCCO2)S1,2.880200017,2.666300016
NIBWEC,CSC1=C(SCc2ccncc2)SC(S1)=C1SC2=C(SCCS2)S1,3.125500019,2.898600017
NIBWIG,CSC1=C(SCc2ccncc2)SC(S1)=C1SC2=C(SCCCS2)S1,3.28670002,2.895600017
NIBWOM,C[Se]C1=C(SC(S1)=C1SC2=C(CCC2)S1)[Se]Cc1ccncc1,2.919900017,2.705100016
NICBUZ,CCN(CC)C(=[Se])C(=O)c1ccccn1,3.186500019,2.737500016
NIDGOZ,COc1ccc2C3CCC4(C)C(CC(=Cc5ccccn5)C4=O)C3CCc2c1,3.433700021,3.051700018
NIDHEP,Fc1c(F)c(F)c(c(F)c1F)[B-]1(CC(CC(O1)(C(F)(F)F)C(F)(F)F)C(c1ccccc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1)c1c(F)c(F)c(F)c(F)c1F,4.603900028,4.114700025
NIDJER,Cc1cccc(C)[n+]1CC1CC(O[B-]1(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(C(F)(F)F)C(F)(F)F,3.805800023,3.764600023
NIDKER,CC(C)C1=CC(=O)C(=CC1=O)C,2.702400016,2.302900014
NIFCEL,CC(C)(C)C(=O)NC(=S)Nc1ncccn1,2.862800017,2.594400016
NIFCUB,Cc1cc2c(Nc3ccccc23)c(O)c1C=O,3.27950002,2.830700017
NIFFOY,CC(C)=CC=C1OC2CC(=CC(=O)C2C1(C)O)C,3.551500021,3.076100018
NIFJUI,CSC1=C(SC(S1)=C1SC2=C(SCCS2)S1)C1=NC(C)CO1,2.693900016,2.483000015
NIFTIF,N#CCCSC1=C(SCCC#N)SC(S1)=C1SC2=C(SCCCS2)S1,2.962500018,2.678800016
NIFVAC,CC1CC2=C(C(O)C3(C)CCC4C(C(O)C3(C)C2=O)C4(C)C)C1=O,3.128900019,2.771100017
NIFVIK,CC1C(O)C2=C(C(O)C3(C)CCC4C(C(O)C3(C)C2=O)C4(C)C)C1=O,3.042400018,2.623700016
NIGPUP,C(SC1=C(SCc2cnccn2)SC(S1)=C1SC(=C(SCc2cnccn2)S1)SCc1cnccn1)c1cnccn1,2.879100017,2.650200016
NIGRON,COC(=O)C12ON=C(C1C(=O)c1ccccc1C2=O)c1ccccc1,3.38440002,2.990800018
NIGVAB,C1COCCSC2=C(SCCO1)SC(S2)=C1SC2=C(SCCS2)S1,3.208200019,2.964800018
NIGVIJ,Clc1cccc(c1)N1N=C(SC21C(=O)c1ccccc1OC12CCCCC1)c1ccccc1,3.235800019,2.863700017
NIHCUF,Fc1ccc(cc1)C(=O)c1ccc(cc1)N1c2ccccc2Oc2ccccc12,3.620600022,3.143200019
NIHDUF,CC1=CC(=O)C2(CC1=O)OC(CC2C=C)C(C)(C)O,3.28670002,2.878100017
NIHREE,CC1=NNC(=S)N1N=Cc1cccc(c1F)C(F)(F)F,3.523000021,3.040100018
NIHZIN,CSC1=C2SCc3ccc(Cc4ccc(CSC5=C(SC)SC(=C(S1)S2)S5)cc4)cc3,2.729700016,2.517000015
NIJDER,CCSC1=C(NC2=C1C(=O)CC(C)(C)CC2=O)S(=O)(=O)c1ccc(C)cc1,3.535900021,3.106100019
NIJDIU,CN1CCC(CC1)N1C(=O)c2ccccc2C1=O,4.104200025,3.738600022
NIJFUH,CN(CC1(CC(=O)c2ccccc2O1)c1ccccc1)c1ccccc1,3.734100022,3.32000002
NIJLOJ,COC(=O)C(CC1(C(Nc2ccc(C)cc2)C=CC1=O)c1ccccc1)C(=O)OC,3.501400021,3.132600019
NIJRUV,CC(C)(C)C1=NN(c2ccccc2)C2=C1CC1(CN2Cc2ccccc2)C(=O)c2ccccc2C1=O,3.30950002,2.941200018
NIJYIP,Fc1ccc2N3C(=O)c4cccnc4N=C3C(=O)c2c1,2.982200018,2.561500015
NIJYOV,Brc1ccc2N3C(=O)c4cccnc4N=C3C(=O)c2c1,2.963200018,2.540100015
NIKREH,COC(=O)C(=CN1C(=O)c2ccccc2C1=O)C1(Sc2ccccc2)C(=O)N(C)c2ccccc12,4.152700025,3.753100022
NIKWAG,CC(=NN=C(C)c1cc(Cl)ccc1O)c1cc(Cl)ccc1O,2.982400018,2.718500016
NIKXUC,CC(C)CN(CC(C)C)C(=S)NC(=O)c1cccc(c1)C(=O)NC(=S)N(CC(C)C)CC(C)C,3.212800019,2.737000016
NIKYOX,O=C(NC(=S)Nc1ccccc1)c1cccc(c1)C(=O)NC(=S)Nc1ccccc1,3.35170002,2.915300017
NILLOJ,CC(C1OCCC21OCCC12OCCC21OCCC2=O)N(Cc1ccccc1)Cc1ccccc1,3.890100023,3.450400021
NILMIH,O=C(CC1=C2C=CC=CC=C2C=C1)NCCNC(=O)CC1=C2C=CC=CC=C2C=C1,2.375600014,1.986900012
NILNAA,COC(=O)C1(Cc2ccccc2)NCC2(Oc3ccccc3C2=O)C1c1ccccc1Cl,3.716300022,3.32950002
NILQIL,Cc1ccc(cc1)S(=O)(=O)NC1=C2C=CC=CC=C2C=C1,2.474600015,2.095500013
NILXIP,CC(C)(Cc1ccc(cc1)C#N)C(=S)c1ccccc1,2.230900013,1.842800011
NILYEN,Cc1ccc(cc1)S(=O)(=O)NC1C[Se][Se]C1(C)C,2.761100017,2.267000014
NIMDOF,CCOC(=O)c1ccc(cc1)N1C(=NC(=C1c1ccccc1)c1ccccc1)c1cc(cc(C=O)c1O)C(C)(C)C,3.461200021,3.005100018
NIMGIC,Cc1c(Cl)cccc1Nc1cc[nH+]cc1C(=O)[O-],3.579600021,3.145300019
NIMREH,COc1ccc(CN(Cc2ccc(OC)cc2)C2C=CC(=O)C2N(Cc2ccc(OC)cc2)Cc2ccc(OC)cc2)cc1,3.124700019,2.798300017
NIMYAM,CC1=C(C(OC1(C)C)=NC(=S)Nc1ccccc1)c1ccccc1,3.36710002,3.049300018
NINQUX01,CSC1=C(SC)SC(S1)=C1SC(=C(SCC(O)=O)S1)SC,2.898300017,2.537600015
NINRAE,CSC1=C(SC)SC(S1)=C1SC(=C(SCC(O)=O)S1)SCC(O)=O,2.914800017,2.596800016
NINSUY,S=C1CCC(=S)N1,2.784500017,2.476900015
NINTAF,CC1(C)C(=S)NC(=S)C1(C)C,2.813500017,2.511300015
NINVEN,CN1CCC(=O)C2(C1)C(CN(C)C12c2ccccc2c2nc3ccccc3nc12)c1ccccc1,3.41160002,3.020700018
NINZUF,[N-]=[N+]=C(c1ccncc1)c1ccncc1,2.506400015,2.198000013
NIPCOT,O=C([O-])C1C[NH2+]CCC1,4.197400025,4.174800025
NIPDUN,CN1CCC(=O)C2(C1)C(CN(C)C12c2ccccc2c2nc3ccccc3nc12)c1ccc(C)cc1,3.42190002,3.035000018
NIQCIZ,CSC1=C(SC)SC(S1)=C1SC(=C(Br)S1)Br,2.768000017,2.536300015
NIQPEJ,COc1cc(cc(OC)c1OC)C(=O)NC(=S)Nc1c(C)cccc1C,3.539800021,3.179200019
NIQROV01,O=C(NC(=S)NCc1ccccn1)c1ccccc1,3.767700023,3.35300002
NIRLEG,O=C1N(C2C3CC3C3C=CC2ON3c2ccccc2)C(=O)c2ccccc12,4.080200024,3.721600022
NIRYUI,C1CSC2=C[Se]C(=C3[Se]C=C(SCCCSC4=C[Se]C(=C5[Se]C=C(SC1)[Se]5)[Se]4)[Se]3)[Se]2,3.204900019,2.938400018
NISGED,CCOC(=O)C1=CC(=O)c2c(OC)ccc(OC)c2C21OCCO2,3.055500018,2.618800016
NISGON,COc1ccc(OC)c2c1C(=O)C=C(C(O)c1ccccc1)C12OCCO1,3.107000019,2.669500016
NISGUT,COc1ccc(OC)c2c1C(=O)C=C(C=O)C12OCCO1,2.913200017,2.492900015
NISHII,COc1ccc(OC)c2c1C(=O)C=C(C(O)c1ccccc1I)C12OCCO1,3.124800019,2.690000016
NISVUI,CC(NC(=S)NC(=O)C1=CC=CS1)c1ccccc1,3.683900022,3.246700019
NISWAP,CC(NC(=S)NC(=O)c1ccccc1)c1ccccc1,3.725000022,3.27120002
NIVLEJ,CC(C)SC(=[Se])C[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2.362500014,2.099300013
NIVLIN,Cc1cccc(C)c1SC(=[Se])C[Si](c1ccccc1)(c1ccccc1)c1ccccc1,2.224800013,1.958100012
NIVXOF,CC(C)(C)c1cc(c(N=PN(c2ccccc2)c2ccccc2)c(c1)C(C)(C)C)C(C)(C)C,3.206500019,2.783400017
NIWDUS,CC(C)(C)c1cc(c(N=PN2c3ccccc3c3ccccc23)c(c1)C(C)(C)C)C(C)(C)C,3.043800018,2.662900016
NIWFIK,Fc1c(F)c(F)c(C=NNC(=S)NN=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,3.085500018,2.593200016
NIWGUW,COc1cc(OC)nc(n1)N(C)N1N(N)OS(=O)(=O)C2=C(C=NN2C)C1=O,3.35100002,3.005000018
NIWQEQ,CCOC(=O)C1(C#N)C(CN(C)C21C(=O)c1cccc3cccc2c13)c1ccccc1,3.38150002,2.905900017
NIWQUF,CN1C2C=C(C(=O)C1CC2S(=O)c1ccc(C)cc1)c1ccccc1,3.153400019,2.798300017
NIWYAW,Cc1ccc(cc1)N1C(=O)CSC21c1ccccc1c1nc3ccccc3nc21,3.521000021,3.063600018
NIYPOD,COC1=CC(=O)OC(=C1)C=[N+]=[N-],2.520000015,2.245800013
NIYTIB,CCOC(=O)C1=C(Br)C(=C2C=C(Br)C(=CC=C12)N1CCCCC1)C(=O)OCC,2.752200016,2.297700014
NIZDOR,OC1COC(OC1C(=O)c1nccnc1Cl)c1ccccc1,3.211500019,2.784800017
NIZKEN,CNC(O)=C(C#N)C(=S)Nc1cccc2ccccc12,3.190500019,2.895900017
NIZLEO,CNC(O)=C(C#N)C(=S)Nc1ccccc1,3.209000019,2.878000017
NIZREU,CN(C)c1ccc(cc1)C(=O)C=C(O)c1ccc(cc1)N(=O)=O,2.650400016,2.227300013
NNOXDT,O=C1C=Cc2ccccc2C21Oc1ccc3ccccc3c1SS2,3.30070002,2.812700017
NOBBEO,CCC1(CC)CC(C)(C)N(c2c(cccc2C(C)C)C(C)C)C1=C(P(=S)=S)C12CC3CC(CC(C3)C1)C2,2.506000015,2.276700014
NOBBUE,CC(NC(=S)NC(=O)c1ccccc1)C(O)=O,3.769400023,3.34110002
NOBJOG,Cc1ccc(NC(=S)NNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccccc2)cc1,4.073700024,3.695500022
NOBTED,OCc1ccccc1S(=O)c1ccccc1C(O)=O,4.163700025,3.773400023
NOBXEH,COC(C1=CSC(S1)=C1SC=CS1)C1=CSC(S1)=C1SC=CS1,3.010800018,2.705600016
NOCMEX,O=S1(=O)CC2=C(C1)SC(S2)=C1SC=CS1,3.012000018,2.800300017
NOCMIB,COC(=O)C1=C(SC(S1)=C1SC2=C(CS(=O)(=O)C2)S1)C(=O)OC,2.844800017,2.535300015
NOCRUS,IC1=C(SC(S1)=C1SC(=C(S1)c1ccccc1)I)c1ccccc1,2.673800016,2.467100015
NOCSON,S=C1N(CCN(C2CCCCCCCCCCC2)C1=S)C1CCCCCCCCCCC1,2.653500016,2.287100014
NOCZOU,COC(=O)CCC1=C(NC(=C1CC(=O)OC)C)C=S,2.311200014,1.900500011
NODDAN,Cc1ccc(cc1)C(=O)C[Se]C1=C(C#N)C(C2=CC=CO2)C(C#N)(C#N)C(N1)C1=CC=CO1,3.734400022,3.35060002
NODHUJ,O=C1c2ccccc2C(=O)C2=C1C1CCCCCCC3C4C5OC(C4C4CCCCCCC2C4=C13)c1ccccc51,2.961000018,2.583500015
NODYAG,CCOP(=S)(NC(=S)C(=NNc1ccccc1Cl)C#N)OCC,2.612000016,2.149000013
NODYEK,CCOC(=O)C(=NNc1c(C)cccc1C)C(=S)NP(=S)(OCC)OCC,2.907000017,2.433600015
NOFWIR,CCC1=NN(C(=O)C1(CC(=O)c1ccccc1)NC(=O)OC(C)(C)C)c1ccccc1,3.716500022,3.29930002
NOGFOH,CCOC(=O)C(C1=C(O)C(=O)c2ccccc2C1=O)C(F)(C(=O)NC1CCCCC1)C(=O)OCC,3.035100018,2.547300015
NOGKUP,ClCc1ccc(CSC2=C(SCc3ccc(CCl)cc3)SC(S2)=C2SC(=C(SCc3ccc(CCl)cc3)S2)SCc2ccc(CCl)cc2)cc1,2.748300016,2.530600015
NOGQEH,CC(C)[P+]1(S[P+]([S-])([S-])c2ccc3CCc4ccc1c2c34)C(C)C,3.194600019,2.829700017
NOGQOR,CC(C)[P+]1(C(C)C)c2ccc3CCc4ccc(c2c34)[P+]1([Se-])[Se-],3.191700019,2.744600016
NOGWEO,CC(C)(C)OC(=O)CC(CC(=O)OC(C)(C)C)N1CC23C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%15C%16=C%17C%18=C%15C(=C%10%13)C%10=C9C7=C4C4=C%10C%18=C7C9=C%17C%10=C%13C%16=C%15C%14=C%14C%12=C%12C%16=C%17C(=C6C6=C5C5=C%18C%19=C%20C(=C%12C%14=C%12C%15=C%13C%13=C%14C%10=C9C(=C(C%14=C%18C%13=C%20%12)C25C1)C3=C47)C%17=C6%19)C8=C%11%16,2.003900012,1.516700009
NOHFUN,CCOC(=O)C1(C(CCC1C(ON1C(C)(C)CCCC1(C)C)c1ccccc1)C(CC)C(=O)c1ccccc1)C(=O)OCC,3.749700022,3.33870002
NOHZOB,O=C(C(CC1Oc2ccccc2O1)c1cccnc1)c1ccccc1,3.769100023,3.33550002
NOJLEE,CCOc1cc2C(=O)c3ccccc3C(=O)c2cc1OCC,3.230900019,2.815300017
NOJNIM,Oc1cccc2CCC(=S)c12,1.946100012,1.60610001
NOJNOS,CC(C)(C)c1cc(c2CC(C)(C)C(=S)c2c1O)C(C)(C)C,1.922000011,1.587900009
NOJTIP,COc1ccc(cc1)C1=C(NC(=S)c2ccc(C)cc2)C(=C(NC(=S)c2ccc(C)cc2)S1)c1ccc(OC)cc1,2.837400017,2.421600014
NOJZET,CN(C(=S)N=C([Se]c1ccccc1)c1ccccc1)c1ccccc1,3.181300019,2.889900017
NOKKOO,Oc1c(Br)cc(C#N)c2C(=O)c3ccccc3C(=O)c12,2.884600017,2.477700015
NOKPIP,CCOC(=O)C(=O)C1CC=CC(CC=O)C21C(=O)N(C)c1ccccc21,3.254100019,2.791100017
NOLFAY,Fc1ccc(cc1)C(=O)NC(=S)Nc1ccccc1Cl,3.426700021,3.034100018
NOLFEC,Fc1ccc(cc1)C(=O)NC(=S)Nc1ccc(Br)cc1,3.41970002,2.977400018
NOLHII,CC1=C(OC2=C1CCC=C(CN2c1ccc(cc1)C(C)(C)C)C(=O)c1ccccc1)c1ccccc1,3.573600021,3.143500019
NOLNAF,Oc1c(CN(CCc2ccccc2)Cc2cc(Cl)cc(C=O)c2O)cc(Cl)cc1C=O,3.239400019,2.779700017
NOLRUD,COC(=O)C1=C2C=CC(=CC=C2C(=C1)C(=O)OC)C(C)(C)C,2.733100016,2.425200015
NOLSAK,CSC(=S)c1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,2.548700015,2.223400013
NOMGAA,Clc1ccc(cc1)C(=O)NC(=S)N(Cc1ccccc1)Cc1ccccc1,3.206900019,2.754400016
NOMLIK,CSC1=C(SC)SC(S1)=C1SC2=C(SSSC3=C(SSS2)SC(S3)=C2SC(=C(SC)S2)SC)S1,2.494800015,2.080800012
NONMUB,c1ccc(cc1)C1=C(C2=CC=CC=CC2=C1)C1=C2C=CC=CC=C2C=C1c1ccccc1,2.262800014,1.887400011
NONNAI,C1=CC=C2C=C(c3ccncc3)C(=C2C=C1)C1=C2C=CC=CC=C2C=C1c1ccncc1,2.183000013,1.826100011
NONZEW,CC(=O)C(SC1=C(SCCC#N)SC(S1)=C1SC(=C(SC(C(C)=O)C(C)=O)S1)SCCC#N)C(C)=O,2.390600014,2.213000013
NOQFEF,Cc1ccc(cc1)C(=O)C1=C(OC(=O)C1=O)c1ccc(C)cc1,2.748300016,2.345000014
NOQJUZ,CC(=O)C1(CCCCC1NN1C(=O)c2ccccc2C1=O)c1ccccc1,3.947000024,3.473400021
NORMAJ,Clc1ccc(cc1)C(=O)OP(=[Se])(c1ccccc1)c1ccccc1,4.222500025,3.843200023
NORMIR,Nc1cc[n+](CC(=O)[O-])cc1,3.185200019,3.041800018
NORPEQ,Cc1cc(O)c2C(=O)C=CC(=O)c2c1Cl,2.609100016,2.194300013
NORVUL,CC(=O)OCC(OC(C)=O)C(C=CC(=O)C1=NC=CS1)N(Cc1ccccc1)Cc1ccccc1,3.38300002,2.975400018
NORYEY,C1CSC2=C(S1)SC(S2)=C1SC2=C(S1)C=C1C=CC=C1C=C2,2.257900014,1.904500011
NOSJEK,O=C(c1ccccc1)C(=CC1=CC=CO1)N1C=CC=CC1=C(C#N)C#N,2.816300017,2.440500015
